symbol,name,price_usd,change_abs,change_pct,market_cap_usd,volume_24h_usd,volume_since0_usd,total_volume_all_24h,circulating_supply,vol_ratio,price_usd_log,market_cap_log,volume_24h_log,node_id,degree_centrality,pagerank
DOT-USD,Polkadot USD,6.14,-0.07,-0.011399999999999999,7212000000.0,125593000.0,125593000.0,125593000.0,1174000000.0,0.01741444814198558,1.965712776351493,22.699012142426138,18.64855708592341,12,0.002622091117666339,0.00037470369920638045
BUSD-USD,Binance USD USD,0.999823,-0.000152,-0.0002,7069000000.0,2535000000.0,2535000000.0,2535000000.0,7070000000.0,0.35860800679021076,0.6930586766435892,22.67898486427669,21.650434217181623,13,0.0016388069485414618,0.00027118701615961666
WTRX-USD,Wrapped TRON USD,0.066049,-0.000374,-0.005600000000000001,6716000000.0,307261.0,307261.0,307261.0,101676000000.0,4.575059559261465e-05,0.06395929091613113,22.627758576310605,12.635456082808815,14,0.0019665683382497543,0.00029283631136981224
LTC-USD,Litecoin USD,89.52,-0.91,-0.01,6505000000.0,343450000.0,343450000.0,343450000.0,72668000.0,0.0527978478093774,4.505570820765336,22.59583694906461,19.654552101535796,15,0.0016388069485414618,0.0002465941051636028
SHIB-USD,Shiba Inu USD,0.0,0.0,-0.0008,6446000000.0,123667000.0,123667000.0,123667000.0,589542000000000.0,0.019185076016134037,0.0,22.586725620494793,18.633103035403987,16,0.002622091117666339,0.0003743942204841504
TRX-USD,TRON USD,0.0662,-0.0004,-0.0054,6013000000.0,153535000.0,153535000.0,153535000.0,90900000000.0,0.025533843339431234,0.0641009254065236,22.51718962917015,18.849439118542996,17,0.0019665683382497543,0.00028406694925068145
AVAX-USD,Avalanche USD,17.35,-0.3,-0.017,5660000000.0,93017000.0,93017000.0,93017000.0,326143000.0,0.01643409893992933,2.9096295745005794,22.45668972933818,18.34829284086208,18,0.0022943297279580466,0.0003078054764214592
DAI-USD,Dai USD,0.9997,0.0001,0.0001,5270000000.0,91434000.0,91434000.0,91434000.0,5271000000.0,0.017349905123339657,0.6929971693088202,22.385296199689435,18.331127969436903,19,0.0022943297279580466,0.000297369665759796
WBTC-USD,Wrapped Bitcoin USD,27921.8,-135.65,-0.0048,4218000000.0,70444000.0,70444000.0,70444000.0,151050.0,0.016700806069227123,10.237198838380902,22.162626919240072,18.070328640092786,20,0.0022943297279580466,0.0003185865499838635
TMG-USD,T-mac DAO USD,4.0358,0.0496,0.0125,4035999999.9999995,14781.0,14781.0,14781.0,1000000000.0,3.6622893954410312e-06,1.6165724013346998,22.118519939685545,9.601165503344832,21,0.0019665683382497543,0.00029220697964631024
LINK-USD,Chainlink USD,7.09,-0.13,-0.0176,3669000000.0,115594000.0,115594000.0,115594000.0,517100000.0,0.03150558735350232,2.0906287310704004,22.02318498259211,18.565594618392318,22,0.0032776138970829235,0.0004449261620277026
UNI7083-USD,Uniswap USD,5.86,-0.12,-0.0204,3386000000.0,72779000.0,72779000.0,72779000.0,577487000.0,0.021494093325457767,1.925707441737794,21.942915120952687,18.102938023755648,23,0.002622091117666339,0.00036691340035542965
LEO-USD,UNUS SED LEO USD,3.3912,0.022,0.0065,3235000000.0,439521.0,439521.0,439521.0,953954000.0,0.00013586429675425038,1.4796025382535425,21.897294765208393,12.993443051737387,24,0.002622091117666339,0.00037740120419288794
ATOM-USD,Cosmos USD,10.96,-0.11,-0.0098,3137000000.0,86350000.0,86350000.0,86350000.0,286370000.0,0.027526299011794708,2.481567748522486,21.86653276647373,18.273919374137737,25,0.0019665683382497543,0.0002815093472001753
XMR-USD,Monero USD,159.08,0.78,0.0049,2905000000.0,56566000.0,56566000.0,56566000.0,18264000.0,0.01947194492254733,5.075673690275478,21.789699227594518,17.85091867364153,26,0.002622091117666339,0.0003621787597548183
ETC-USD,Ethereum Classic USD,20.29,-0.22,-0.0105,2849000000.0,81746000.0,81746000.0,81746000.0,140392000.0,0.028692874692874692,3.058237478905388,21.770233892813184,18.219127449113948,27,0.0032776138970829235,0.0004402047085309095
XLM-USD,Stellar USD,0.103358,-0.001599,-0.0152,2762000000.0,38937000.0,38937000.0,38937000.0,26718000000.0,0.014097393193338161,0.0983582569664274,21.739220892295567,17.477455539020518,28,0.0022943297279580466,0.00032622164604122217
TON11419-USD,Toncoin USD,2.2401,-0.0066,-0.003,2736000000.0,31660000.0,31660000.0,31660000.0,1221000000.0,0.011571637426900585,1.1756041935254793,21.72976283707221,17.270564644002736,29,0.0016388069485414618,0.0002487172529139459
OKB-USD,OKB USD,41.13,-0.18,-0.0043,2468000000.0,6465000.0,6465000.0,6465000.0,60000000.0,0.0026195299837925446,3.7407600759909254,21.62667394339474,15.681913724867124,30,0.002622091117666339,0.00034468471215648515
BCH-USD,Bitcoin Cash USD,124.34,-0.28,-0.0022,2407000000.0,78392000.0,78392000.0,78392000.0,19360000.0,0.03256834233485667,4.831030044796529,21.601646996162803,18.177232452054195,31,0.003605375286791216,0.00047497966020117026
FIL-USD,Filecoin USD,5.6659,-0.1585,-0.027200000000000002,2343000000.0,159354000.0,159354000.0,159354000.0,413576000.0,0.06801280409731114,1.8970049782728742,21.574697996898873,18.88663870676469,32,0.002622091117666339,0.00038225450349717066
TUSD-USD,TrueUSD USD,1.0004,0.0003,0.0003,2091000000.0000002,591130000.0,591130000.0,591130000.0,2089999999.9999998,0.282702056432329,0.6933471605626116,21.460908257871147,20.19754651903209,33,0.0022943297279580466,0.0003532999413999826
LDO-USD,Lido DAO USD,2.3157,-0.1256,-0.051399999999999994,2008000000.0,59490000.0,59490000.0,59490000.0,867236000.0,0.02962649402390438,1.19866876273403,21.420405039273902,17.901318805973634,34,0.0019665683382497543,0.0002950442089696462
APT21794-USD,Aptos USD,11.04,-0.18,-0.0163,1992000000.0,140711000.0,140711000.0,140711000.0,180463000.0,0.07063805220883534,2.488234439880675,21.412404996610825,18.762218706661386,35,0.0016388069485414618,0.00024160184551954515
HBAR-USD,Hedera USD,0.063582,-0.001798,-0.0275,1948000000.0,22715000.0,22715000.0,22715000.0,30633000000.0,0.011660677618069815,0.06164245658801143,21.3900690426801,16.938536101199414,36,0.0019665683382497543,0.0002919092257081984
VET-USD,VeChain USD,0.023844,-0.000451,-0.018600000000000002,1729000000.0,44461000.0,44461000.0,44461000.0,72511000000.0,0.025714864083285136,0.023564171261828262,21.270809044225935,17.61012298086676,37,0.0029498525073746312,0.0003984897623462298
CRO-USD,Cronos USD,0.067652,-0.001208,-0.0175,1709000000.0,11008000.0,11008000.0,11008000.0,25263000000.0,0.006441193680514921,0.06546184474310765,21.259174241665004,16.214132929998282,38,0.0019665683382497543,0.0002969415441834578
NEAR-USD,NEAR Protocol USD,1.9522,-0.0449,-0.0225,1691000000.0,48998000.0,48998000.0,48998000.0,866021000.0,0.028975753991720875,1.0825506551207593,21.24858590745422,17.707290059324357,39,0.0019665683382497543,0.00028838858941149844
ALGO-USD,Algorand USD,0.214897,-0.005081,-0.0231,1546000000.0,34161000.0,34161000.0,34161000.0,7196000000.0,0.022096377749029755,0.19465929953647032,21.15893678775847,17.346595229734,40,0.0022943297279580466,0.00031988820213568796
APE18876-USD,ApeCoin USD,4.1808,-0.0292,-0.0069,1541000000.0,52474000.0,52474000.0,52474000.0,368594000.0,0.034051914341336795,1.6449594845011788,21.15569739393332,17.775828385852783,41,0.0016388069485414618,0.0002573161272477576
BTCB-USD,Bitcoin BEP2 USD,27910.26,-124.21,-0.0044,1481000000.0,5592000.0,5592000.0,5592000.0,53063.0,0.003775827143821742,10.236785470620639,21.11598337290729,15.536847741722664,42,0.0022943297279580466,0.00031570658932724446
ARB11841-USD,Arbitrum USD,1.1554,-0.0306,-0.0258,1473000000.0,252543000.0,252543000.0,252543000.0,1275000000.0,0.1714480651731161,0.7679763211805943,21.11056697510579,19.34709209317022,43,0.002622091117666339,0.0003881207605430686
ICP-USD,Internet Computer USD,4.8984,-0.0643,-0.013000000000000001,1462000000.0,19449000.0,19449000.0,19449000.0,298546000.0,0.013303009575923393,1.7746811276933037,21.10307119895799,16.783306264241766,44,0.0029498525073746312,0.0004100853110141785
QNT-USD,Quant USD,119.2,-1.19,-0.009899999999999999,1439000000.0,12717000.0,12717000.0,12717000.0,12073000.0,0.008837387074357193,4.789157022101107,21.087214265546567,16.35845031763778,45,0.0022943297279580466,0.0003399706235780172
EOS-USD,EOS USD,1.1815,-0.0417,-0.0341,1285000000.0,93670000.0,93670000.0,93670000.0,1088000000.0,0.07289494163424125,0.7800127135815272,20.974024556071804,18.35528853586109,46,0.0016388069485414618,0.00025487409087933166
GRT6719-USD,The Graph USD,0.139935,-0.003513,-0.0245,1246000000.0,29042000.0,29042000.0,29042000.0,8901000000.0,0.023308186195826645,0.1309712432369825,20.94320425811424,17.18425365050571,47,0.002622091117666339,0.00036264306121431834
FTM-USD,Fantom USD,0.444979,-0.019525,-0.042,1239000000.0,101954000.0,101954000.0,101954000.0,2785000000.0,0.08228732849071832,0.36809478858682,20.93757044040052,18.44003229894249,48,0.002622091117666339,0.00036675436493009326
STX4847-USD,Stacks USD,0.832823,0.020446,0.0252,1143000000.0,59393000.0,59393000.0,59393000.0,1373000000.0,0.051962379702537184,0.6058574011836035,20.856922222633976,17.899686949107746,49,0.0016388069485414618,0.00026126392444828016
MANA-USD,Decentraland USD,0.591576,-0.013096,-0.0217,1097000000.0,64430000.00000001,64430000.00000001,64430000.00000001,1855000000.0,0.058732907930720155,0.4647247202913253,20.81584501915108,17.981089936635545,50,0.002622091117666339,0.00039102632685764245
HBTC-USD,Huobi BTC USD,28010.82,70.32,0.0025,1092000000.0,7499.0,7499.0,7499.0,38969.0,6.867216117216117e-06,10.240301597974328,20.811276715184874,8.922658299524402,51,0.0022943297279580466,0.00030652750870972605
WBNB-USD,Wrapped BNB USD,310.77,-1.67,-0.0053,1082000000.0,83243000.0,83243000.0,83243000.0,3483000.0,0.07693438077634011,5.742265736471895,20.802077018294916,18.2372746112185,52,0.0019665683382497543,0.00030070132650939494
BIT11221-USD,BitDAO USD,0.514903,-0.001305,-0.0025,1077000000.0,2915000.0,2915000.0,2915000.0,2091000000.0000002,0.0027065923862581243,0.4153514105089146,20.797445236049168,14.885380720819844,53,0.0019665683382497543,0.00030781069388890575
AAVE-USD,Aave USD,75.46,-2.05,-0.0264,1063000000.0,41845000.0,41845000.0,41845000.0,14093000.0,0.03936500470366886,4.336767728268267,20.784360937246955,17.549482897346827,54,0.0029498525073746312,0.00039311526399981884
THETA-USD,Theta Network USD,1.0471,-0.0094,-0.0089,1046999999.9999999,14620000.0,14620000.0,14620000.0,1000000000.0,0.01396370582617001,0.7164241574644385,20.76919476978992,16.497901080685356,55,0.0032776138970829235,0.0003928139378541206
FRAX-USD,Frax USD,0.998742,-0.003187,-0.0032,1044000000.0,6276000.0,6276000.0,6276000.0,1044999999.9999999,0.006011494252873563,0.6925179826564535,20.76632532736471,15.652243552172205,56,0.0029498525073746312,0.00038117324507963904
CFX-USD,Conflux USD,0.3687,-0.008481,-0.0225,1026000000.0,147387000.0,147387000.0,147387000.0,2782000000.0,0.14365204678362573,0.3138613842350836,20.748933584669647,18.808572345228225,57,0.0022943297279580466,0.00034051347568362543
XTZ-USD,Tezos USD,1.0853,-0.0186,-0.0168,1012999999.9999999,16140999.999999998,16140999.999999998,16140999.999999998,933542000.0,0.01593385982230997,0.7349127297924128,20.736182063200125,16.596873238709446,58,0.0022943297279580466,0.0002845907470672428
EGLD-USD,MultiversX USD,40.12,-0.54,-0.0132,1012999999.9999999,13831000.0,13831000.0,13831000.0,25248000.0,0.013653504442250742,3.7164946211469094,20.736182063200125,16.442423079908195,59,0.0029498525073746312,0.00038898618843689284
FLOW-USD,Flow USD,0.970041,-0.026023,-0.026099999999999998,1004999999.9999999,16862000.0,16862000.0,16862000.0,1036000000.0,0.01677810945273632,0.6780543547160678,20.728253379452475,16.640573186769704,60,0.0029498525073746312,0.00036923595713803136
AXS-USD,Axie Infinity USD,8.4084,-0.2053,-0.023799999999999998,974946000.0,39093000.0,39093000.0,39093000.0,115949000.0,0.040097605405837865,2.2416029072592516,20.69789264383865,17.48145400637518,61,0.0022943297279580466,0.0003222037327015806
SAND-USD,The Sandbox USD,0.62585,-0.016991,-0.0264,938444000.0,66061000.00000001,66061000.00000001,66061000.00000001,1499000000.0,0.07039418441590549,0.4860307559477316,20.659733743590458,18.006089130703426,62,0.0019665683382497543,0.0003052263019546841
CHZ-USD,Chiliz USD,0.129974,-0.008867,-0.0639,882350000.0,193033000.0,193033000.0,193033000.0,6789000000.0,0.2187714625715419,0.12219462360998404,20.598099361786854,19.078371721889404,63,0.0022943297279580466,0.000333704257027018
IMX10603-USD,Immutable USD,1.0157,-0.0123,-0.012,882230000.0,15755000.0,15755000.0,15755000.0,868583000.0,0.017858154902916472,0.700966529612077,20.597963352084772,16.572668396645422,64,0.003933136676499509,0.0004608052611845804
USDP-USD,Pax Dollar USD,0.994792,-0.004231,-0.0042,873511000.0,10006000.0,10006000.0,10006000.0,878084000.0,0.011454921575114681,0.6905397842546782,20.5880312816205,16.118695570970317,65,0.002622091117666339,0.00032924971359090077
RPL-USD,Rocket Pool USD,44.33,-1.27,-0.027999999999999997,853631000.0,6910000.0,6910000.0,6910000.0,19257000.0,0.00809483254474123,3.813969064952758,20.565009575239852,15.748480340461642,66,0.0022943297279580466,0.00030802880433708247
NEO-USD,Neo USD,12.07,-0.32,-0.0262,851314000.0,35311000.0,35311000.0,35311000.0,70539000.0,0.04147823247356439,2.570319527636131,20.562291597330105,17.379705116412403,67,0.003933136676499509,0.0005015322978326078
KCS-USD,KuCoin Token USD,8.3736,-0.0396,-0.004699999999999999,823795000.0,993066.0,993066.0,993066.0,98380000.0,0.0012054770907810803,2.2378972273718087,20.5294322717274,13.808553413057298,68,0.0016388069485414618,0.0002513310809493629
CRV-USD,Curve DAO Token USD,1.0022,-0.0139,-0.013600000000000001,776891000.0,56203000.0,56203000.0,56203000.0,775168000.0,0.07234348190415386,0.6942465760032462,20.47081061663822,17.84448071201478,69,0.0019665683382497543,0.00030377127206107103
BTTOLD-USD,BitTorrent USD,0.000754,-3.5e-05,-0.0447,746073000.0,185806.0,185806.0,185806.0,990000000000.0,0.0002490453347058532,0.0007537158848062674,20.43033400994876,12.132463779571461,70,0.0019665683382497543,0.0002863322045417239
LUNC-USD,Terra Classic USD,0.000124,1e-06,0.006,733280000.0,92302000.0,92302000.0,92302000.0,5898000000000.0,0.12587551821950688,0.00012399231263548224,20.413038180088822,18.340576378544696,71,0.0019665683382497543,0.00029032671237375383
KLAY-USD,Klaytn USD,0.234287,-0.004049,-0.017,722571000.0,25330000.0,25330000.0,25330000.0,3084000000.0,0.03505537864099168,0.21049347542677507,20.39832624440283,17.047500061456734,72,0.003605375286791216,0.0004905075699335888
USDD-USD,USDD USD,0.992712,0.00051,0.0005,720046000.0,17793000.0,17793000.0,17793000.0,725332000.0,0.024710921246698127,0.6894965250184972,20.394825658211257,16.69431573569085,73,0.002622091117666339,0.00033528639287968686
OP-USD,Optimism USD,2.2293,-0.0313,-0.0139,701884000.0,51828000.0,51828000.0,51828000.0,314844000.0,0.07384126151899745,1.1722653954815143,20.36927870759559,17.763441121025426,74,0.0029498525073746312,0.0004014449597048696
BSV-USD,Bitcoin SV USD,35.42,-0.39,-0.0108,682329000.0,30331000.0,30331000.0,30331000.0,19266000.0,0.0444521631060676,3.595118074299462,20.34102250564565,17.227680882746927,75,0.0019665683382497543,0.0002883327213715176
CAKE-USD,PancakeSwap USD,3.6359,-0.0293,-0.008,680714000.0,39513000.0,39513000.0,39513000.0,187221000.0,0.058046404216748886,1.5338303549256218,20.338652806739045,17.49214031495742,76,0.0019665683382497543,0.00030318970811801755
MKR-USD,Maker USD,692.7,5.83,0.0085,677206000.0,38423000.0,38423000.0,38423000.0,977631.0,0.056737536288810196,6.542039590391256,20.333486069672475,17.464166822613418,77,0.0029498525073746312,0.0004168651050827368
SNX-USD,Synthetix USD,2.5707,-0.0965,-0.0362,663233000.0,29108000.0,29108000.0,29108000.0,257997000.0,0.043888045377717934,1.272761655002057,20.312636920800678,17.18652364280393,78,0.0022943297279580466,0.00034016588423637587
GMX11857-USD,GMX USD,76.09,-2.93,-0.0371,655690000.0,20917000.0,20917000.0,20917000.0,8618000.0,0.03190074577925544,4.344973570471171,20.301198675765736,16.85607283124406,79,0.0022943297279580466,0.0003231683498564727
TNC5524-USD,TNC Coin USD,0.110932,0.002713,0.0251,649084000.0,98809.0,98809.0,98809.0,5851000000.0,0.00015222837105829137,0.10519930266370985,20.291072697725813,11.500954093189009,80,0.0016388069485414618,0.0002508722384440504
MINA-USD,Mina USD,0.720071,-0.014762,-0.020099999999999996,634638000.0,14345000.0,14345000.0,14345000.0,881355000.0,0.022603436919944913,0.5423655690431718,20.26856531713584,16.4789120771083,81,0.0019665683382497543,0.00028155974321242934
ZEC-USD,Zcash USD,38.0,-0.48,-0.0125,620449000.0,25708000.0,25708000.0,25708000.0,16328000.0,0.04143450952455399,3.6635616461296463,20.245953969061922,17.06231282437171,82,0.0029498525073746312,0.0004052985766934138
FXS-USD,Frax Share USD,8.6803,-0.8132,-0.0857,618582000.0,29662000.0,29662000.0,29662000.0,71263000.0,0.04795160544600392,2.270092892543789,20.242940321445346,17.205377356997214,83,0.0019665683382497543,0.0002770084858195772
DASH-USD,Dash USD,54.89,-1.11,-0.019799999999999998,616080000.0,73752000.0,73752000.0,73752000.0,11224000.0,0.1197117257499026,4.023385473281607,20.238887384818433,18.116218685019522,84,0.002622091117666339,0.0003742919363607086
MIOTA-USD,IOTA USD,0.219902,-0.009781,-0.0426,611225000.0,9952000.0,9952000.0,9952000.0,2780000000.0,0.016282056525829276,0.19877052764985667,20.230975699757494,16.11328419444341,85,0.0016388069485414618,0.00025723249265536906
GUSD-USD,Gemini Dollar USD,1.0041,-0.0003,-0.0003,609536000.0,406695.0,406695.0,406695.0,607050000.0,0.0006672206399622008,0.6951950821772456,20.228208571589153,12.915821256587545,86,0.0022943297279580466,0.00033506926141670535
XEC-USD,eCash USD,3.1e-05,-1e-06,-0.0239,602596000.0,6481000.0,6481000.0,6481000.0,19356000000000.0,0.01075513279211943,3.09995195099301e-05,20.216757548395506,15.684385531707017,87,0.002622091117666339,0.0003821174417158204
BGB-USD,Bitget Token USD,0.427059,0.00922,0.022099999999999998,597882000.0,9407000.0,9407000.0,9407000.0,1400000000.0,0.015733873908229383,0.3556156831200266,20.208903969701737,16.056964757257898,88,0.0019665683382497543,0.0003120454716098168
BTT-USD,BitTorrent(New) USD,6.2e-07,-1e-08,-0.0103,588212000.0,11182000.0,11182000.0,11182000.0,951422000000000.0,0.019010152802050963,6.199998078000794e-07,20.19259798680021,16.229815989998166,89,0.0022943297279580466,0.00033534118707629577
HT-USD,Huobi Token USD,3.579,-0.0112,-0.0031,580629000.0,10888000.0,10888000.0,10888000.0,162234000.0,0.018752077488378982,1.5214806336749584,20.17962255835901,16.203171915157668,90,0.0019665683382497543,0.00029215805935965043
XDC-USD,XDC Network USD,0.041302,0.000792,0.0196,571103000.0,4415000.0,4415000.0,4415000.0,13828000000.0,0.007730654540424407,0.040471853227946705,20.16308013839278,15.300518618520739,91,0.0019665683382497543,0.000305079036149488
GT-USD,GateToken USD,5.2619,-0.0742,-0.0139,569682000.0,416133.0,416133.0,416133.0,108265000.0,0.0007304654175487377,1.8344836534378333,20.16058887013022,12.938762602759994,92,0.0019665683382497543,0.0002987235099483312
PAXG-USD,PAX Gold USD,2021.11,1.24,0.0006,548253000.0,6731000.0,6731000.0,6731000.0,271263.0,0.012277178601849875,7.611896799683295,20.1222474190275,15.722234427559174,93,0.0022943297279580466,0.00031802735425344664
KAS-USD,Kaspa USD,0.03,0.000781,0.0262,545522000.0,21614000.0,21614000.0,21614000.0,17820000000.0,0.03962076689849355,0.0295588022415444,20.117253694229777,16.888851857111554,94,0.0019665683382497543,0.00030642179996119627
XRD-USD,Radix USD,0.053047,0.001193,0.023,538096000.0,6382000.0,6382000.0,6382000.0,10144000000.0,0.011860337188903095,0.05168786653372195,20.10354754272789,15.668992242511006,95,0.0019665683382497543,0.0003046379104839156
TWT-USD,Trust Wallet Token USD,1.23,0.0009,0.0007000000000000001,514078999.99999994,33729000.0,33729000.0,33729000.0,416650000.0,0.06561053845809692,0.8020015854720274,20.057887510052623,17.333868589048084,96,0.002622091117666339,0.000370782979774857
RUNE-USD,THORChain USD,1.5528,-0.006,-0.0038,507843000.0,25652000.0,25652000.0,25652000.0,327057000.0,0.05051167388346398,0.9371907959818967,20.045682904626382,17.060132138234206,97,0.0022943297279580466,0.0003266104686932141
XAUT-USD,Tether Gold USD,2013.43,3.31,0.0016,496358000.0,6553000.0,6553000.0,6553000.0,246524.0,0.01320216456670387,7.608091555951228,20.0228080005437,15.695433670623483,98,0.0022943297279580466,0.00031803488929350794
INJ-USD,Injective USD,5.7291,0.2284,0.0415,458361000.0,39934000.0,39934000.0,39934000.0,80006000.0,0.08712346818337512,1.9064414051449468,19.943167643393075,17.5027386743703,99,0.002622091117666339,0.00036652991506116854
LRC-USD,Loopring USD,0.344267,-0.008733,-0.024700000000000003,457922000.0,22502000.0,22502000.0,22502000.0,1330000000.0,0.049139373081005064,0.2958488830848169,19.94220942408172,16.929114796553648,100,0.0022943297279580466,0.0003289780781596561
ZIL-USD,Zilliqa USD,0.028688,-0.00068,-0.0232,455218000.0,22730000.0,22730000.0,22730000.0,15868000000.0,0.04993212043460496,0.028284203878292627,19.936286985249335,16.939196239823445,101,0.0022943297279580466,0.0003323608203717023
RNDR-USD,Render Token USD,1.2575,-0.0235,-0.0184,454513000.0,18991000.0,18991000.0,18991000.0,361445000.0,0.041783183319289,0.8142580063090035,19.934737076233198,16.7594757933529,102,0.0022943297279580466,0.0003263855555480114
CSPR-USD,Casper USD,0.04166,-0.000919,-0.0216,454375000.0,7901000.0,7901000.0,7901000.0,10907000000.0,0.017388720770288857,0.040815594499775044,19.934433408452882,15.88250001827112,103,0.0016388069485414618,0.00025227326509461864
AGIX-USD,SingularityNET USD,0.371471,-0.02158,-0.054900000000000004,448040000.0,59555000.0,59555000.0,59555000.0,1206000000.0,0.13292339969645567,0.31588388643992266,19.920393074339756,17.90241083008834,104,0.0022943297279580466,0.00032496175565206785
1INCH-USD,1inch Network USD,0.526935,-0.00567,-0.0106,436731000.0,16138000.000000002,16138000.000000002,16138000.000000002,828813000.0,0.03695180786342165,0.42326245820540775,19.894828005173636,16.596687359356135,105,0.0022943297279580466,0.00034655952425138886
ENJ-USD,Enjin Coin USD,0.435573,-0.022216,-0.048499999999999995,435573000.0,57561000.0,57561000.0,57561000.0,1000000000.0,0.132150064397931,0.3615640726471914,19.892172965926775,17.86835583038122,106,0.003933136676499509,0.0005203784147932974
FLR-USD,Flare USD,0.034369,-0.000163,-0.004699999999999999,429584000.0,3754000.0,3754000.0,3754000.0,12499000000.0,0.008738686729487131,0.03379157896223749,19.87832785884533,15.13833276251108,107,0.0016388069485414618,0.00025210794222164126
FEI-USD,Fei USD USD,0.978251,0.009507,0.0098,415753000.0,1174000.0,1174000.0,1174000.0,424996000.0,0.002823792011121988,0.6822131210043209,19.845601894291477,13.975928131158572,108,0.0022943297279580466,0.00032761138431142617
FTT-USD,FTX Token USD,1.2484,-0.0057,-0.0046,410596000.0,6399000.0,6399000.0,6399000.0,328895000.0,0.015584662295784665,0.8102188521457828,19.83312032309593,15.671652442396002,109,0.0019665683382497543,0.00026993130433859176
MASK8536-USD,Mask Network USD,5.5039,0.0957,0.0177,408180000.0,140680000.0,140680000.0,140680000.0,74162000.0,0.3446518692733598,1.872401996973559,19.8272188139992,18.761998372678388,110,0.0022943297279580466,0.00032455843154020675
KAVA-USD,Kava USD,0.855798,-0.007783,-0.009000000000000001,404823000.0,8409000.0,8409000.0,8409000.0,473036000.0,0.020772041114264752,0.6183147922340225,19.81896049497547,15.944813237735232,111,0.003605375286791216,0.00043342449320200817
BAT-USD,Basic Attention Token USD,0.271617,-0.015521,-0.0541,404182000.0,31466000.0,31466000.0,31466000.0,1488000000.0,0.07785106709353706,0.24028931894910374,19.817375832006633,17.26441818756284,112,0.0016388069485414618,0.0002495837343088142
CVX-USD,Convex Finance USD,5.2349,0.0152,0.0029,398771000.0,5620000.0,5620000.0,5620000.0,76176000.0,0.014093301669379167,1.830162540511,19.803897877761106,15.541842399805802,113,0.0019665683382497543,0.0002875345607917725
DYDX-USD,dYdX USD,2.4328,-0.0143,-0.0058,380137000.0,46831000.0,46831000.0,46831000.0,156256000.0,0.12319505862360149,1.2333762546951779,19.75604227465713,17.662055956118124,114,0.0029498525073746312,0.0003913824654900974
OSMO-USD,Osmosis USD,0.763983,-0.01096,-0.0141,376331000.0,5185000.0,5185000.0,5185000.0,492591000.0,0.013777764786849875,0.5675743203499529,19.745979635906693,15.461280592509777,115,0.0032776138970829235,0.0004190374802217501
NXM-USD,NXM USD,57.03,0.0,0.0,376086000.0,95144.0,95144.0,95144.0,6594000.0,0.0002529846896720431,4.060960118202517,19.74532840126418,11.463157322736107,116,0.0019665683382497543,0.00028693563270725984
NEXO-USD,Nexo USD,0.668813,0.010356,0.0157,374535000.0,3331000.0,3331000.0,3331000.0,560000000.0,0.008893694848278531,0.5121125952627921,19.741195817168528,15.018783417385919,117,0.0022943297279580466,0.0003169340671939272
ETHW-USD,EthereumPoW USD,3.4067,0.0011,0.0003,367302000.0,6340000.0,6340000.0,6340000.0,107819000.0,0.01726100048461484,1.4831261100233417,19.721694958637837,15.662389484142103,118,0.0022943297279580466,0.00033065978797762506
XEM-USD,NEM USD,0.039684,-0.002388,-0.056799999999999996,357155000.0,12543000.0,12543000.0,12543000.0,9000000000.0,0.0351192059469978,0.03891682082883979,19.69368042198717,16.34467337873255,119,0.0016388069485414618,0.0002576079037101421
SSV-USD,ssv.network USD,34.61,-2.17,-0.059000000000000004,346054000.0,21526000.0,21526000.0,21526000.0,10000000.0,0.062204164667942,3.5726264972896864,19.662105393098326,16.884772111261828,120,0.0019665683382497543,0.0002845835928242015
WOO-USD,WOO Network USD,0.204145,-0.005062,-0.0242,343495000.0,16974000.0,16974000.0,16974000.0,1683000000.0,0.04941556645657142,0.18576977152897867,19.654683116391233,16.64719337842539,121,0.0019665683382497543,0.0002961681971760898
SXP-USD,Solar USD,0.611873,-0.053356,-0.0802,343016000.0,130429000.0,130429000.0,130429000.0,560600000.0,0.3802417379947291,0.47739685686169814,19.653287654187903,18.686339583036293,122,0.002622091117666339,0.0003802156972349825
CELO-USD,Celo USD,0.688877,0.01343,0.0199,340978000.0,40752000.0,40752000.0,40752000.0,494976000.0,0.11951504202617177,0.5240638110175498,19.647328519970245,17.523015500740048,123,0.0022943297279580466,0.00035170243331731016
DFI-USD,DeFiChain USD,0.490874,-0.007938,-0.0159,336497000.0,5341000.0,5341000.0,5341000.0,685507000.0,0.01587235547419442,0.39936252516942655,19.634099794676505,15.490923646552746,124,0.0019665683382497543,0.0002944167956682065
BAL-USD,Balancer USD,6.8559,-0.1315,-0.018799999999999997,334556000.0,5704000.0,5704000.0,5704000.0,48798000.0,0.017049462571288514,2.0612648418469126,19.628314840560247,15.556678416391822,125,0.0032776138970829235,0.0004293591364974159
HOT2682-USD,Holo USD,0.001925,-1.9e-05,-0.0096,333709000.0,22927000.0,22927000.0,22927000.0,173343000000.0,0.06870357107539803,0.0019231495618484058,19.625779916687165,16.947825856921494,126,0.0019665683382497543,0.0002967695808277129
ANKR-USD,Ankr USD,0.034425,-0.000842,-0.0239,332645000.0,35280000.0,35280000.0,35280000.0,9663000000.0,0.10605901185948985,0.03384571678360944,19.62258641623225,17.378826817447536,127,0.0019665683382497543,0.0002995489998047209
